"basin","log_mean_ann_pcpt_mm","log_wshd_max_elev_m","log_wshd_min_elev_m","log_mean_ann_runf_mm","log_mean_ann_flow_m3s","log_forest_3scp","log_shrub_3scp","log_human_3scp","log_ht_3","log_simpson_d3","log_accm_totco2_o2g_day_km2"
"yakima",5.31973145895228,7.81937511920639,4.84434455437483,2.19722457733622,4.62902915363208,3.41969196429832,3.91501851440794,2.96010509591084,0.392071681286158,-0.481497608671551,11.3921238900852
"yakima",5.32981603360741,7.15161084789336,4.84591787125066,2.19722457733622,-1.53162676977372,-3.91202300542815,4.55419263122322,1.5993875765806,-1.24827101592321,-2.35937112911636,2.70223340692424
"yakima",5.3532646896887,7.15161084789336,4.85748411460208,2.12560790956146,-1.53162676977372,-3.91202300542815,4.55419263122322,1.5993875765806,-1.24827101592321,-2.35937112911636,2.59922858880159
"yakima",5.32889506701217,7.15161084789336,4.89320219720416,2.18853235362315,-1.5487911732152,-3.91202300542815,4.5533504372583,1.61740608208328,-1.23510837659892,-2.34434971915194,2.6016208265835
"yakima",5.34096968500301,7.15161084789336,4.92529524692924,2.14542589210233,-1.56625534625672,-3.91202300542815,4.55271832598567,1.62727783056243,-1.22779143652342,-2.33306553781767,2.61187849330714
"yakima",5.3300582523321,7.15161084789336,4.96284463025991,2.19490410935386,-1.57346380997632,-3.91202300542815,4.55240212044944,1.63315443905142,-1.2234830577776,-2.32752799690468,2.6120359613726
"yakima",5.33415250983333,7.15161084789336,5.13826597839981,2.07944154167984,-1.86726155116293,-3.91202300542815,4.53753353727228,1.87333945622048,-1.04948586347415,-2.10140261033549,2.79755757211668
"yakima",5.32052881667215,7.15161084789336,5.14090303346018,2.07944154167984,-1.94570327045617,-3.91202300542815,4.53571292097287,1.90061387414014,-1.03009468596513,-2.07766759605219,2.84355704622468
"yakima",5.3140922856634,7.12309243956026,5.17315089025514,2.07944154167984,-2.85784338860401,-4.60517018598809,4.51939440896669,2.10169215061466,-0.89150835526455,-1.89079396971292,2.90597000953974
"yakima",5.28640667595371,7.12309243956026,5.27847173832733,2.07944154167984,-3.15942836622478,-3.50655789731998,4.52015681166113,2.09433015417359,-0.890865887884347,-1.89869308823106,3.30899490517749
"yakima",5.28496870735307,7.12309243956026,5.36686347158305,2.08017627169962,-3.20094504642771,-3.50655789731998,4.51710370711964,2.12823170584927,-0.86744214156318,-1.86796631324235,3.33359311308374
"yakima",5.28198471192714,7.12309243956026,5.44889022502741,2.07944154167984,-3.24426030174148,-3.50655789731998,4.52591050500246,2.02683159140754,-0.937834659815722,-1.96018290192954,3.35343373543494
"yakima",5.28516118268958,7.12309243956026,5.45988334212943,2.17696404521763,-3.35625460922162,-3.2188758248682,4.53903038348355,1.8484548129046,-1.0605538282466,-2.12133419248137,3.44009184288841
"yakima",5.27654714463752,7.12309243956026,5.52266019843773,2.18450502572814,-3.37758437602795,-3.2188758248682,4.53774750967066,1.86872051036418,-1.04621463872333,-2.10414612234182,3.44362227810365
"yakima",5.29034563747973,7.12309243956026,5.57340799848499,2.16412155732396,-3.5353346720914,-3.50655789731998,4.5872098606111,0.559615787935423,-2.03179756666814,-3.35306972261507,3.5249996397288
"yakima",5.34242517558233,7.12309243956026,5.776599137238,2.10719276463188,-3.59535268181765,-3.2188758248682,4.60015764416455,-0.755022584278033,-3.03248684145441,-4.60990638408854,3.53437957921429
"yakima",5.36784807512802,7.12309243956026,5.84623644245113,2.19256138821726,-3.62783327410682,-3.2188758248682,4.60467006094641,-3.91202300542815,-4.84886247772254,-6.90820538026268,3.53192272569698
"yakima",5.38100273316664,7.12309243956026,5.93840653863334,2.19722457733622,-3.67918262073507,-3.2188758248682,4.60477010596675,-9.21034037197618,-5.28007526267065,-7.13129891031759,3.53375009318966
"yakima",5.41932626984958,7.12309243956026,5.94106558952413,2.16656603727132,-3.75122305252444,-3.2188758248682,4.60477010596675,-9.21034037197618,-5.28007526267065,-7.13129891031787,3.19935590133802
"yakima",5.42582191836665,7.12309243956026,6.01065424150112,2.19722457733622,-3.81335483363144,-3.2188758248682,4.60477010596675,-9.21034037197618,-5.28007526267065,-7.13129891031787,3.20285501510045
"yakima",5.45382853230876,7.12309243956026,6.02965107182655,2.18100824492345,-3.83146658357449,-3.2188758248682,4.60477010596675,-9.21034037197618,-5.28007526267065,-7.13129891031759,3.14190862778453
"yakima",5.49719279913061,7.12309243956026,6.08879541122666,2.18223727108351,-3.88509873849029,-3.2188758248682,4.60477010596675,-9.21034037197618,-5.28007526267065,-7.13129891031759,2.99790636634571
"yakima",5.51555146008057,7.12309243956026,6.18861313814511,2.15945913365336,-4.01118057696136,-2.99573227355399,4.60467006094641,-9.21034037197618,-5.08255147603594,-6.90825540402356,2.9859742162604
"yakima",5.50333767960256,7.12309243956026,6.24535066575671,2.19722457733622,-4.06907455538027,-2.81341071676004,4.60467006094641,-9.21034037197618,-4.92175046339675,-6.90836546510801,2.92744054347931
"yakima",5.52572384988235,7.12309243956026,6.259141596783,2.22339458043242,-4.10617830558364,-2.81341071676004,4.60467006094641,-9.21034037197618,-4.92175046339675,-6.90836546510801,2.91415571177515
"yakima",5.53233362640222,7.12309243956026,6.33098570247765,2.27444175850519,-4.20355246960882,-2.65926003693278,4.60457000591606,-9.21034037197618,-4.78608676381908,-6.72614230650825,2.66021543701347
"yakima",5.54058094396472,7.12309243956026,6.35201945424515,2.25441533633207,-4.27011323612716,-2.81341071676004,4.60457000591606,-9.21034037197618,-4.92166235020659,-6.7260339022602,2.69984989781565
"yakima",5.54238056811475,7.12309243956026,6.37349042348238,2.29693103891284,-4.32631949564619,-2.81341071676004,4.60457000591606,-9.21034037197618,-4.92166235020659,-6.7260339022602,2.68757060954197
"yakima",5.54485711118614,7.12309243956026,6.39248646551877,2.23727934427932,-4.38587402640278,-2.65926003693278,4.6044699408737,-9.21034037197618,-4.78599887293754,-6.57198328747545,2.69620213059658
"yakima",5.55633370083608,7.12309243956026,6.4514494056586,2.30258509299405,-4.54040356586707,-2.65926003693278,4.6044699408737,-9.21034037197618,-4.78599887293754,-6.57198328747545,2.68001249840828
"yakima",5.57434551573854,7.12309243956026,6.46151505025512,2.30258509299405,-4.60335184018131,-2.65926003693278,4.6044699408737,-9.21034037197618,-4.78599887293754,-6.5719832874753,2.64712174304076
"yakima",5.57434551573854,7.12309243956026,6.46151505025512,2.30258509299405,-4.66450626333464,-2.52572864430826,4.6044699408737,-9.21034037197618,-4.66885133582232,-6.57209051113337,2.52527076368842
"yakima",5.60859959140933,7.12309243956026,6.4906476590899,2.22537894182091,-4.82015957304643,-2.40794560865187,4.60436986581732,-9.21034037197618,-4.56566688672488,-6.43865831062914,2.63225959834625
"yakima",5.59649417609246,7.12309243956026,6.57877887825585,2.20188249017523,-5.18944502457709,-2.04022082852655,4.60386934025504,-9.21034037197618,-4.24486016844754,-5.95354467968773,2.65516099385713
"yakima",5.66976709643356,7.12309243956026,6.58697133502524,2.2400424454417,-5.290865203023,-1.96611285637283,4.60376920507246,-9.21034037197618,-4.18050008034857,-5.87953684271661,2.46458986276166
"yakima",5.66090976775081,7.12309243956026,6.68208353447909,2.19722457733622,-6.04183195447177,-2.04022082852655,4.60386934025504,-9.21034037197618,-4.24486016844754,-5.95354467968781,2.29259691425358
"yakima",5.72500891167761,7.12309243956026,6.70450013559857,2.264978756034,-6.60144774240719,-1.42711635564015,4.60266705576997,-9.21034037197618,-3.71534674148875,-5.30072225597792,2.73556475839311
"yakima",5.33900335181945,7.81937511920639,4.84434455437483,2.16910844172833,4.62645045632599,3.47908392031923,3.85862222870103,3.00469201492546,0.407679628529655,-0.462940202085975,11.4517398393739
"yakima",5.33414770468695,7.81937511920639,4.85312341621088,2.19722457733622,4.62640695989442,3.48000856208645,3.85756681963209,3.00469201492546,0.407845226643311,-0.462496915257196,11.4527049808246
"yakima",5.34465689268886,7.81937511920639,4.85608453424766,2.19506324333571,4.62640557462666,3.48000856208645,3.85756681963209,3.00469201492546,0.407845226643311,-0.462496915257196,11.4527232309366
"yakima",5.36729286805746,7.81937511920639,4.85608453424766,2.14407576136316,4.62640308113986,3.48000856208645,3.85756681963209,3.00469201492546,0.407845226643311,-0.462496915257196,11.4527775865572
"yakima",5.38464646329993,7.81937511920639,4.87618919754333,2.19260615102711,4.62635099354957,3.48124008933569,3.85608737309784,3.00617753141553,0.408234653832359,-0.462050142244031,11.4538579159532
"yakima",5.40353735473734,7.81937511920639,4.87710390147173,2.16945019318443,4.62634711457792,3.48154773431581,3.85608737309784,3.00617753141553,0.408242434505375,-0.462153339560002,11.4539416014268
"yakima",5.3972482917626,7.81937511920639,4.88136149172437,2.14514149746599,4.62633907951735,3.48154773431581,3.85608737309784,3.00617753141553,0.408242434505375,-0.462153339560002,11.4541001652997
"yakima",5.38240572568032,7.81937511920639,4.88310490698499,2.14736639303628,4.62632744241861,3.48185528467961,3.85566427175876,3.00617753141553,0.40830646479801,-0.461956430973371,11.4543699016716
"yakima",5.37344802986055,7.81937511920639,4.89671976996636,2.19143339632678,4.62628421772334,3.48277736865458,3.85524099132916,3.00568260440716,0.408332350965998,-0.461902151022224,11.4552897019406
"yakima",5.3814215190136,7.81937511920639,4.90483023519928,2.12606734149211,4.62627784469356,3.48308454113434,3.85524099132916,3.00518743232475,0.408286551427943,-0.461941384656665,11.4553773588797
"yakima",5.38754543360969,7.81937511920639,4.90941434673885,2.12870171442555,4.62625290636051,3.4836986031739,3.85566427175876,3.00469201492546,0.408192089712516,-0.462384155304476,11.455934785401
"yakima",5.37164215679843,7.81937511920639,4.9275434982298,2.19517124847641,4.62623240104299,3.48400549284947,3.85545265393975,3.00419635196612,0.408174192167868,-0.462273503799848,11.4560436659015
"yakima",5.37968077621832,7.81937511920639,4.94939798462507,2.19722457733622,4.62497356720556,3.49073334697301,3.85672168964306,2.99071973173045,0.406699676449666,-0.463742026064219,11.4614583073535
"yakima",5.4005941675865,7.81937511920639,4.95215836433728,2.18303549788994,4.62399729644593,3.49073334697301,3.85672168964306,2.99071973173045,0.406699676449666,-0.463742026064219,11.4615313108499
"yakima",5.38645182680183,7.81937511920639,4.97147857889506,2.14336530357916,4.62300172392414,3.4913427315135,3.85651029549789,2.98971420122843,0.406631540929869,-0.463673832743203,11.4590473534393
"yakima",5.38196893904365,7.81937511920639,4.97756098636683,2.19722457733622,4.62201517712062,3.49164728458423,3.85672168964306,2.98870765861703,0.40649996276909,-0.463802305263783,11.4593217620262
"yakima",5.38254361867558,7.81937511920639,4.9788693913326,2.19692675521384,4.62103991210632,3.49164728458423,3.85672168964306,2.98870765861703,0.40649996276909,-0.463802305263783,11.4593224412316
"yakima",5.38846420366602,7.81937511920639,4.97976363042917,2.13617625466014,4.62006285857212,3.49164728458423,3.85672168964306,2.98870765861703,0.40649996276909,-0.463802305263783,11.4593428143461
"yakima",5.38787925608854,7.81937511920639,4.98982015438234,2.16865121938492,4.61908401220198,3.49164728458423,3.85672168964306,2.98870765861703,0.40649996276909,-0.463802305263783,11.4593783881806
"yakima",5.40404135128797,7.81937511920639,4.99274284125467,2.15165394158543,4.618105603568,3.49164728458423,3.85672168964306,2.98870765861703,0.40649996276909,-0.463802305263783,11.4593862309983
"yakima",5.40629694945302,7.81937511920639,5.00582373709903,2.24151032612753,4.6148235767193,3.49983535155915,3.85502928390803,2.97756830292632,0.405672986657768,-0.464049327337462,11.4675963323047
"yakima",5.43525356413382,7.81937511920639,5.01289939574932,2.22952503312687,4.61384575814688,3.49983535155915,3.85502928390803,2.97756830292632,0.405672986657768,-0.464049327337462,11.4675283013769
"yakima",5.42636309830389,7.81937511920639,5.01449450442198,2.24560502795489,4.61286164672197,3.50013732951706,3.85481753165737,2.97807733831527,0.405763593018724,-0.464066934343225,11.4677064017895
"yakima",5.41265889670091,7.81937511920639,5.02716459604747,2.22695057164138,4.61187431699757,3.5004392163118,3.8546057345582,2.97807733831527,0.405797673994019,-0.464022114228383,11.4676320390043
"yakima",5.4178455798734,7.81937511920639,5.03402624688683,2.25110757111134,4.61088432316605,3.50074101199842,3.85439389259151,2.97807733831527,0.405831704417292,-0.46397735973777,11.4677659415875
"yakima",5.37040544294229,7.81937511920639,5.08747287082084,2.30258509299405,4.60786583047165,3.50254987592244,3.85502928390803,2.97348666460667,0.405274629419244,-0.464499842902541,11.4675398157581
"yakima",5.40283951327782,7.81937511920639,5.08747287082084,2.25520832950312,4.60688683170834,3.50254987592244,3.85502928390803,2.97348666460667,0.405274629419244,-0.464499842902541,11.4675554730852
"yakima",5.37843080485856,6.86474338838885,5.15485107152276,2.30258509299405,-3.40447675292704,-9.21034037197618,3.90096205806872,3.92296294546648,-8.72886198077154e-05,-0.693268187881036,3.36231713579726
"yakima",5.37573204463647,6.86474338838885,5.24496933104611,2.30258509299405,-3.40618178317812,-9.21034037197618,3.90318405676094,3.92078451109672,-5.58634333195422e-05,-0.693224623558577,3.18084699583386
"yakima",5.37191628058223,6.86474338838885,5.24991462731987,2.28596666873823,-3.40703538971737,-9.21034037197618,3.90358752660704,3.92078451109672,-5.3331607903925e-05,-0.693621292933457,3.17234334400852
"yakima",5.38577864231803,6.86474338838885,5.31944264816299,2.23415634807206,-3.42774363618571,-9.21034037197618,3.91541723849616,3.90861721229331,-8.33882817093757e-06,-0.693158740626763,3.1405885775897
"yakima",5.37374484302291,6.86474338838885,5.35781193833368,2.25996669423879,-3.63638947603802,-9.21034037197618,4.08832648989654,3.69783919548541,-0.0273531648556467,-0.731027506034291,3.32685230318652
"yakima",5.37718865519352,6.86474338838885,5.42239168164996,2.21461678556522,-3.65045136269459,-9.21034037197618,4.10032663389965,3.67983870946179,-0.0316911646686967,-0.737027848054802,3.31551938039671
"yakima",5.39666385890465,6.86474338838885,5.43968671201056,2.19722457733622,-3.6669261998981,-9.21034037197618,4.11529032673756,3.65661449352666,-0.0376655014824676,-0.745288371152013,3.32306221054093
"yakima",5.40829221975661,6.86474338838885,5.67507431051946,2.1961006125911,-3.82755778380944,-9.21034037197618,4.21626716617891,3.47258737774883,-0.0978798428270034,-0.828338647488504,3.06271895987994
"yakima",5.42053499927229,6.86474338838885,5.72893026818885,2.13304972339705,-3.91587039715704,-9.21034037197618,4.24420031776648,3.41081762503915,-0.12234456847783,-0.861701723074462,3.08256137111804
"yakima",5.43978217205453,6.86474338838885,5.79231214290255,2.14479953164859,-3.93017679280828,-9.21034037197618,4.26042381291463,3.37279790714046,-0.138366935682653,-0.883971471361147,3.0456255987162
"yakima",5.43940451740295,6.86474338838885,5.87692312673499,2.17599753604393,-4.00806044962512,-9.21034037197618,4.30338918915681,3.26001776819938,-0.18934624133361,-0.953786234060053,3.0246358517713
"yakima",5.44234414855211,6.86474338838885,5.9312101692428,2.19722457733622,-4.02851749661464,-9.21034037197618,4.31602037026128,3.22326617316949,-0.207003342278613,-0.977906647985468,2.95841442908875
"yakima",5.45265513821538,6.86474338838885,5.9885352609354,2.19722457733622,-5.00458861217995,-9.21034037197618,4.27263020789448,3.34215484102837,-0.151665127269422,-0.901915182009011,3.28640239870628
"yakima",5.46112903638568,6.86474338838885,6.00319546998368,2.19722457733622,-5.11606247864307,-9.21034037197618,4.22916678802955,3.44489523692787,-0.108633346067172,-0.843131166458817,3.37444548455491
"yakima",5.47165286862553,6.86474338838885,6.04895485031101,2.19722457733622,-5.22037532526845,-9.21034037197618,4.17592454921452,3.55248682920838,-0.0691659595828781,-0.788781812993332,3.42582692783894
"yakima",5.48225009212888,6.86474338838885,6.10913646547996,2.19722457733622,-5.3193571588173,-9.21034037197618,4.11332986213318,3.65970807681366,-0.0368458262864081,-0.7441552524694,3.43648739299832
"yakima",5.50268170261326,6.86474338838885,6.16950612450977,2.19722457733622,-5.48221616653635,-9.21034037197618,3.98527346716774,3.83319622488218,-0.00416738402605085,-0.699125837163324,3.50054471246381
"yakima",5.50546570502072,6.86474338838885,6.24144475237575,2.19722457733622,-5.55999386757903,-9.21034037197618,3.91182298542548,3.91202300542815,-7.21491802240627e-09,-0.69294722055328,3.49157967023243
"yakima",5.50280802936304,6.86474338838885,6.25553888702416,2.19722457733622,-5.57480895336417,-9.21034037197618,3.89670630131625,3.9273056289593,-0.000168847314047512,-0.693581374808627,3.48761676034148
"yakima",5.5060345725247,6.86474338838885,6.26638427620279,2.19722457733622,-5.58229962509333,-9.21034037197618,3.8885496492425,3.935153422817,-0.000391646155255215,-0.693890356646895,3.47306314852702
"yakima",5.55459002282577,6.86474338838885,6.28150009795561,2.23491302743022,-5.59745143011393,-9.21034037197618,3.86807111789896,3.95412418144678,-0.00133507370795848,-0.694997892070493,3.46731377383588
"yakima",5.59869232174337,6.79380239890611,6.5386751363234,2.29033334591296,-6.54082312059076,-9.21034037197618,3.31054301339402,4.28510265339216,-0.165927685027505,-0.922050311454905,2.83037314606541
"yakima",5.58780284117964,6.79380239890611,6.71219041543632,2.30258509299405,-7.29459492296714,-9.21034037197618,0.431782416425538,4.58965037433005,-2.16484430690075,-3.49576040066064,0.907075768679745
"yakima",5.39871455003583,7.81937511920639,5.14359152134488,2.22557553068078,4.60518606086208,3.51868407711782,3.85439389259151,2.94706710157271,0.402670435499339,-0.466670007940827,11.4816970827869
"yakima",5.3802751263228,7.81937511920639,5.23207072072911,2.30258509299405,4.60407751924515,3.52223437670499,3.85502928390803,2.93969088267037,0.401798738074464,-0.467568293085582,11.4819395769933
"yakima",5.38525165723326,7.81937511920639,5.24597088617583,2.30258509299405,4.60311011650131,3.52223437670499,3.85502928390803,2.93969088267037,0.401798738074464,-0.467568293085582,11.4812003553998
"yakima",5.3848848950515,7.81937511920639,5.26393293968621,2.30258509299405,4.60214603484911,3.52223437670499,3.85502928390803,2.93969088267037,0.401798738074464,-0.467568293085582,11.4802862863692
"yakima",5.41863936377859,7.81937511920639,5.26403643257116,2.27095189768616,4.60113556082302,3.5234150143864,3.85608737309784,2.93598226914822,0.401251788694146,-0.468333664413525,11.4813281089008
"yakima",5.40640020845591,7.81937511920639,5.2646571650554,2.25798085061694,4.59999947587771,3.52694858696772,3.85651029549789,2.92691795755363,0.400199346105301,-0.468919305337446,11.4849606866479
"yakima",5.33131684481114,7.81937511920639,5.26667188871249,2.26464841111965,4.59886209877525,3.5307625860168,3.85672168964306,2.91939104029727,0.399347320779589,-0.469654810090212,11.4887464414864
"yakima",5.3456016541209,7.81937511920639,5.26687829771266,2.21362042776022,4.59789505125473,3.53105536892037,3.85651029549789,2.91939104029727,0.399378842063311,-0.469612745650683,11.488907017971
"yakima",5.32417517271956,7.81937511920639,5.26687829771266,2.22157664414258,4.59692763833271,3.53105536892037,3.85651029549789,2.91885122921803,0.39931568833634,-0.469553490573351,11.4890626218275
"yakima",5.31031020318419,7.81937511920639,5.26723941097717,2.20463703705167,4.59593472510449,3.53193320365121,3.85735560408584,2.91668906621354,0.398963813346466,-0.47025039569007,11.4897642368366
"yakima",5.29412862550843,7.81937511920639,5.26723941097717,2.19722457733622,4.59496598476257,3.53193320365121,3.85735560408584,2.91614779421115,0.398900323504023,-0.470191262847819,11.4899287612237
"yakima",5.31091762921857,7.81937511920639,5.26749726920815,2.20274818298884,4.59392361270559,3.53397849289597,3.85883317691403,2.90908446682832,0.397902654566946,-0.471254218907106,11.4914495614382
"yakima",5.21639666767741,7.81937511920639,5.26749726920815,2.19722457733622,4.59726371505951,3.53979923109978,3.86115067505439,2.89148225218019,0.395577880827972,-0.473266932031095,11.4972041671878
"yakima",5.20605408319179,7.81937511920639,5.26749726920815,2.19722457733622,4.60081414219039,3.53979923109978,3.86115067505439,2.89092715918786,0.395511390214755,-0.473209097273392,11.4974067941243
"yakima",5.23967082852386,7.81937511920639,5.28462403941603,2.19722457733622,4.60311011650131,3.57150258596036,3.86051916256103,2.82908719614504,0.388277731217902,-0.479189676078357,11.529204033257
"yakima",5.22391167877372,7.81937511920639,5.28715530184185,2.1926607343856,4.60631598930468,3.57655026914002,3.85820019873064,2.82612948916781,0.388221456235816,-0.479304557086692,11.5342956030615
"yakima",5.26270577329122,7.81937511920639,5.2883175344697,2.19722457733622,4.6096096698803,3.57934356704563,3.85946575468947,2.8160073426073,0.386795958175933,-0.480458119485893,11.5368938665629
"yakima",5.30726220285303,7.81937511920639,5.28836803569437,2.20728260316015,4.6129655490404,3.57990129154419,3.85988725100762,2.8142103969306,0.3865168125858,-0.480835021559587,11.5374706106154
"yakima",5.24313762342976,7.81937511920639,5.29189679874511,2.19722457733622,4.61604261731849,3.58684672854878,3.85777799057575,2.80517691183293,0.385648990246549,-0.481406782774876,11.5444697191472
"yakima",5.23049878436701,7.81937511920639,5.292399892784,2.19722457733622,4.54669049859173,3.63811233706028,3.77780566330834,2.9041650800285,0.405576490594505,-0.460452792040916,11.6617966965063
"yakima",5.21788793856617,7.81937511920639,5.29816735529691,2.19722457733622,4.54983211197088,3.63890108430769,3.77780566330834,2.90251989183181,0.405364347000928,-0.460641082985279,11.6624261715611
"yakima",5.24033863698819,7.81937511920639,5.2985173465507,2.19722457733622,4.55298445981752,3.63890108430769,3.77780566330834,2.90251989183181,0.405364347000928,-0.460641082985279,11.6624819076374
"yakima",5.22089621957945,7.81937511920639,5.30474665431294,2.19722457733622,4.5560754803006,3.64021428213266,3.77826301524862,2.89922137317315,0.404904155445194,-0.461176019497216,11.6638717222672
"yakima",5.23255674476292,7.81937511920639,5.30474665431294,2.17881040568923,4.5592055720891,3.64047671488577,3.77826301524862,2.89922137317315,0.404897009533743,-0.461296891135562,11.6638789116367
"yakima",5.21904140582391,7.81937511920639,5.30539228022,2.19722457733622,4.56231644449208,3.640739078786,3.77849161280362,2.89811944468699,0.404740955127961,-0.461441429718042,11.6641327062831
"yakima",5.21904140582391,7.81937511920639,5.30539228022,2.19722457733622,4.56542591468216,3.640739078786,3.77849161280362,2.89811944468699,0.404740955127961,-0.461441429718042,11.664150827075
"yakima",5.21268320125777,7.81937511920639,5.30539228022,2.19722457733622,4.5685263331566,3.640739078786,3.77849161280362,2.89811944468699,0.404740955127961,-0.461441429718042,11.6641507369406
"yakima",5.21934454531267,7.81937511920639,5.30539228022,2.19722457733622,4.57161394951184,3.640739078786,3.77826301524862,2.89867056071086,0.404825640790761,-0.461360211437444,11.6642379218453
